elapsed_s,amplitude,range,status,raw_line
0.718,227.16,611,OK,227.16 | 611 | OK
1.031,227.19,615,OK,227.19 | 615 | OK
1.328,227.5,610,OK,227.50 | 610 | OK
1.625,227.67,611,OK,227.67 | 611 | OK
1.937,227.57,614,OK,227.57 | 614 | OK
2.234,227.21,612,OK,227.21 | 612 | OK
2.531,227.23,607,OK,227.23 | 607 | OK
2.843,227.48,614,OK,227.48 | 614 | OK
3.140,227.59,614,OK,227.59 | 614 | OK
3.437,227.41,604,OK,227.41 | 604 | OK
3.734,227.44,616,OK,227.44 | 616 | OK
4.031,227.08,615,OK,227.08 | 615 | OK
4.343,227.72,605,OK,227.72 | 605 | OK
4.640,227.87,615,OK,227.87 | 615 | OK
4.937,227.6,615,OK,227.60 | 615 | OK
5.234,227.53,606,OK,227.53 | 606 | OK
