elapsed_s,amplitude,range,status,raw_line
0.718,284.62,757,OK,284.62 | 757 | OK
1.031,284.36,759,OK,284.36 | 759 | OK
1.328,284.22,755,OK,284.22 | 755 | OK
1.640,284.22,756,OK,284.22 | 756 | OK
1.937,284.44,756,OK,284.44 | 756 | OK
2.234,284.61,760,OK,284.61 | 760 | OK
2.531,284.47,762,OK,284.47 | 762 | OK
2.828,284.47,751,OK,284.47 | 751 | OK
3.140,284.58,753,OK,284.58 | 753 | OK
3.437,284.61,758,OK,284.61 | 758 | OK
3.734,284.55,753,OK,284.55 | 753 | OK
4.031,284.87,757,OK,284.87 | 757 | OK
4.343,284.37,752,OK,284.37 | 752 | OK
4.640,284.32,757,OK,284.32 | 757 | OK
4.937,284.36,756,OK,284.36 | 756 | OK
5.234,284.16,754,OK,284.16 | 754 | OK
