elapsed_s,amplitude,range,status,raw_line
0.735,97.32,279,OK,97.32 | 279 | OK
1.032,97.46,279,OK,97.46 | 279 | OK
1.329,97.35,278,OK,97.35 | 278 | OK
1.625,97.35,277,OK,97.35 | 277 | OK
1.938,97.41,276,OK,97.41 | 276 | OK
2.235,97.35,281,OK,97.35 | 281 | OK
2.532,97.19,277,OK,97.19 | 277 | OK
2.844,97.17,276,OK,97.17 | 276 | OK
3.141,97.18,277,OK,97.18 | 277 | OK
3.438,97.27,278,OK,97.27 | 278 | OK
3.735,97.51,278,OK,97.51 | 278 | OK
4.032,97.4,278,OK,97.40 | 278 | OK
4.344,97.37,279,OK,97.37 | 279 | OK
4.641,97.49,278,OK,97.49 | 278 | OK
4.938,97.34,277,OK,97.34 | 277 | OK
5.235,97.16,277,OK,97.16 | 277 | OK
5.547,97.18,277,OK,97.18 | 277 | OK
5.844,97.24,278,OK,97.24 | 278 | OK
6.141,97.34,277,OK,97.34 | 277 | OK
