elapsed_s,amplitude,range,status,raw_line
0.735,2.18,8,OK,2.18 | 8 | OK
1.047,2.2,8,OK,2.20 | 8 | OK
1.344,2.18,9,OK,2.18 | 9 | OK
1.641,2.16,8,OK,2.16 | 8 | OK
1.938,2.18,8,OK,2.18 | 8 | OK
2.235,2.2,8,OK,2.20 | 8 | OK
2.547,2.18,9,OK,2.18 | 9 | OK
2.844,2.17,8,OK,2.17 | 8 | OK
3.141,2.18,9,OK,2.18 | 9 | OK
3.453,2.2,9,OK,2.20 | 9 | OK
3.750,2.2,8,OK,2.20 | 8 | OK
4.047,2.19,8,OK,2.19 | 8 | OK
4.344,2.21,8,OK,2.21 | 8 | OK
4.641,2.19,9,OK,2.19 | 9 | OK
4.953,2.18,9,OK,2.18 | 9 | OK
5.250,2.16,8,OK,2.16 | 8 | OK
