elapsed_s,amplitude,range,status,raw_line
0.718,87.66,256,OK,87.66 | 256 | OK
1.031,87.66,261,OK,87.66 | 261 | OK
1.328,87.7,258,OK,87.70 | 258 | OK
1.640,87.72,261,OK,87.72 | 261 | OK
1.937,87.68,262,OK,87.68 | 262 | OK
2.234,87.73,261,OK,87.73 | 261 | OK
2.531,87.65,266,OK,87.65 | 266 | OK
2.843,87.74,259,OK,87.74 | 259 | OK
3.140,87.79,261,OK,87.79 | 261 | OK
3.437,87.77,263,OK,87.77 | 263 | OK
3.734,87.84,269,OK,87.84 | 269 | OK
4.031,87.81,262,OK,87.81 | 262 | OK
4.328,87.76,264,OK,87.76 | 264 | OK
4.640,87.69,263,OK,87.69 | 263 | OK
4.937,87.78,266,OK,87.78 | 266 | OK
5.234,87.83,260,OK,87.83 | 260 | OK
