elapsed_s,amplitude,range,status,raw_line
0.750,357.72,787,OK,357.72 | 787 | OK
1.047,357.65,786,OK,357.65 | 786 | OK
1.344,357.65,787,OK,357.65 | 787 | OK
1.640,357.59,787,OK,357.59 | 787 | OK
1.937,357.62,787,OK,357.62 | 787 | OK
2.250,357.61,787,OK,357.61 | 787 | OK
2.547,357.57,787,OK,357.57 | 787 | OK
2.844,357.54,786,OK,357.54 | 786 | OK
3.156,357.53,787,OK,357.53 | 787 | OK
3.453,357.54,786,OK,357.54 | 786 | OK
3.750,357.5,786,OK,357.50 | 786 | OK
4.047,357.45,786,OK,357.45 | 786 | OK
4.359,357.47,786,OK,357.47 | 786 | OK
4.656,357.43,786,OK,357.43 | 786 | OK
4.953,357.34,786,OK,357.34 | 786 | OK
5.250,357.35,786,OK,357.35 | 786 | OK
5.547,357.06,786,OK,357.06 | 786 | OK
5.859,357.07,785,OK,357.07 | 785 | OK
6.156,356.97,786,OK,356.97 | 786 | OK
6.453,356.81,786,OK,356.81 | 786 | OK
6.765,356.37,785,OK,356.37 | 785 | OK
7.062,354.4,787,OK,354.40 | 787 | OK
7.359,356.12,784,OK,356.12 | 784 | OK
7.656,356.86,785,OK,356.86 | 785 | OK
7.953,356.65,784,OK,356.65 | 784 | OK
8.265,356.58,784,OK,356.58 | 784 | OK
8.562,356.31,784,OK,356.31 | 784 | OK
8.859,355.68,784,OK,355.68 | 784 | OK
9.156,356.83,785,OK,356.83 | 785 | OK
9.469,356.65,784,OK,356.65 | 784 | OK
9.765,356.54,784,OK,356.54 | 784 | OK
10.062,356.44,784,OK,356.44 | 784 | OK
