elapsed_s,amplitude,range,status,raw_line
0.734,351.08,882,OK,351.08 | 882 | OK
1.031,350.66,882,OK,350.66 | 882 | OK
1.328,350.21,882,OK,350.21 | 882 | OK
1.625,350.14,882,OK,350.14 | 882 | OK
1.921,350.47,881,OK,350.47 | 881 | OK
2.218,350.98,882,OK,350.98 | 882 | OK
2.515,350.97,883,OK,350.97 | 883 | OK
2.828,350.89,887,OK,350.89 | 887 | OK
3.125,351.03,883,OK,351.03 | 883 | OK
3.437,350.6,883,OK,350.60 | 883 | OK
3.734,350.21,883,OK,350.21 | 883 | OK
4.031,350.22,882,OK,350.22 | 882 | OK
4.328,350.72,882,OK,350.72 | 882 | OK
4.625,351.14,882,OK,351.14 | 882 | OK
4.937,350.85,881,OK,350.85 | 881 | OK
5.234,350.99,883,OK,350.99 | 883 | OK
5.531,350.93,883,OK,350.93 | 883 | OK
5.843,350.48,883,OK,350.48 | 883 | OK
6.125,350.22,882,OK,350.22 | 882 | OK
6.437,350.36,882,OK,350.36 | 882 | OK
6.734,350.91,882,OK,350.91 | 882 | OK
7.031,350.99,882,OK,350.99 | 882 | OK
7.343,350.89,882,OK,350.89 | 882 | OK
7.640,351.03,882,OK,351.03 | 882 | OK
7.937,350.79,883,OK,350.79 | 883 | OK
8.250,350.26,881,OK,350.26 | 881 | OK
