elapsed_s,amplitude,range,status,raw_line
0.734,236.7,637,OK,236.70 | 637 | OK
1.031,236.82,648,OK,236.82 | 648 | OK
1.328,236.7,644,OK,236.70 | 644 | OK
1.640,236.67,636,OK,236.67 | 636 | OK
1.937,236.56,647,OK,236.56 | 647 | OK
2.234,236.63,641,OK,236.63 | 641 | OK
2.531,236.97,644,OK,236.97 | 644 | OK
2.828,236.87,645,OK,236.87 | 645 | OK
3.140,237.02,644,OK,237.02 | 644 | OK
3.437,236.67,640,OK,236.67 | 640 | OK
3.750,236.93,643,OK,236.93 | 643 | OK
4.047,237.08,642,OK,237.08 | 642 | OK
4.344,236.82,643,OK,236.82 | 643 | OK
4.640,236.67,647,OK,236.67 | 647 | OK
4.953,236.51,642,OK,236.51 | 642 | OK
5.250,236.53,644,OK,236.53 | 644 | OK
