elapsed_s,amplitude,range,status,raw_line
0.750,345.63,764,OK,345.63 | 764 | OK
1.047,345.6,763,OK,345.60 | 763 | OK
1.344,345.65,765,OK,345.65 | 765 | OK
1.641,345.74,763,OK,345.74 | 763 | OK
1.953,345.71,764,OK,345.71 | 764 | OK
2.250,345.7,764,OK,345.70 | 764 | OK
2.547,345.63,763,OK,345.63 | 763 | OK
2.844,345.67,765,OK,345.67 | 765 | OK
3.156,345.65,763,OK,345.65 | 763 | OK
3.453,345.67,764,OK,345.67 | 764 | OK
3.750,345.75,763,OK,345.75 | 763 | OK
4.047,345.64,763,OK,345.64 | 763 | OK
4.359,345.72,762,OK,345.72 | 762 | OK
4.656,345.7,762,OK,345.70 | 762 | OK
4.953,345.75,763,OK,345.75 | 763 | OK
5.250,345.77,763,OK,345.77 | 763 | OK
5.562,345.68,764,OK,345.68 | 764 | OK
5.859,345.77,763,OK,345.77 | 763 | OK
6.156,345.69,763,OK,345.69 | 763 | OK
6.453,345.72,763,OK,345.72 | 763 | OK
6.766,345.79,765,OK,345.79 | 765 | OK
7.062,345.7,763,OK,345.70 | 763 | OK
7.359,345.76,763,OK,345.76 | 763 | OK
7.656,345.72,763,OK,345.72 | 763 | OK
7.969,345.71,764,OK,345.71 | 764 | OK
8.266,345.84,763,OK,345.84 | 763 | OK
8.562,345.73,763,OK,345.73 | 763 | OK
8.859,345.79,764,OK,345.79 | 764 | OK
9.156,345.67,765,OK,345.67 | 765 | OK
9.469,345.75,763,OK,345.75 | 763 | OK
9.766,345.72,764,OK,345.72 | 764 | OK
10.062,345.76,763,OK,345.76 | 763 | OK
