elapsed_s,amplitude,range,status,raw_line
0.735,271.66,694,OK,271.66 | 694 | OK
1.032,271.59,692,OK,271.59 | 692 | OK
1.328,271.56,694,OK,271.56 | 694 | OK
1.641,271.52,694,OK,271.52 | 694 | OK
1.938,271.32,694,OK,271.32 | 694 | OK
2.235,271.32,692,OK,271.32 | 692 | OK
2.532,271.24,692,OK,271.24 | 692 | OK
2.828,271.16,692,OK,271.16 | 692 | OK
3.125,271.3,695,OK,271.30 | 695 | OK
3.438,271.1,693,OK,271.10 | 693 | OK
3.735,271.16,691,OK,271.16 | 691 | OK
4.047,271,692,OK,271.00 | 692 | OK
4.344,270.79,691,OK,270.79 | 691 | OK
4.641,270.96,691,OK,270.96 | 691 | OK
4.938,270.9,694,OK,270.90 | 694 | OK
5.235,270.7,693,OK,270.70 | 693 | OK
