elapsed_s,amplitude,range,status,raw_line
0.735,337.24,747,OK,337.24 | 747 | OK
1.047,337.87,750,OK,337.87 | 750 | OK
1.328,339,750,OK,339.00 | 750 | OK
1.641,339.3,751,OK,339.30 | 751 | OK
1.938,339.3,752,OK,339.30 | 752 | OK
2.250,339.47,753,OK,339.47 | 753 | OK
2.547,339.58,752,OK,339.58 | 752 | OK
2.844,339.22,751,OK,339.22 | 751 | OK
3.141,339.03,751,OK,339.03 | 751 | OK
3.453,339.32,751,OK,339.32 | 751 | OK
3.750,339.23,750,OK,339.23 | 750 | OK
4.047,339.34,752,OK,339.34 | 752 | OK
4.344,339.15,751,OK,339.15 | 751 | OK
4.656,339.16,752,OK,339.16 | 752 | OK
4.953,339.22,752,OK,339.22 | 752 | OK
5.250,339.24,751,OK,339.24 | 751 | OK
5.547,339.38,752,OK,339.38 | 752 | OK
5.844,339.31,750,OK,339.31 | 750 | OK
6.156,339.37,752,OK,339.37 | 752 | OK
6.453,339.37,752,OK,339.37 | 752 | OK
6.750,339.42,755,OK,339.42 | 755 | OK
7.047,339.38,751,OK,339.38 | 751 | OK
7.360,339.38,754,OK,339.38 | 754 | OK
7.656,339.4,750,OK,339.40 | 750 | OK
7.953,339.35,752,OK,339.35 | 752 | OK
8.250,339.35,750,OK,339.35 | 750 | OK
8.563,339.3,752,OK,339.30 | 752 | OK
8.860,339.26,752,OK,339.26 | 752 | OK
9.156,339.31,750,OK,339.31 | 750 | OK
9.453,339.18,750,OK,339.18 | 750 | OK
9.766,339.27,751,OK,339.27 | 751 | OK
10.063,339.17,755,OK,339.17 | 755 | OK
