elapsed_s,amplitude,range,status,raw_line
0.734,318.9,703,OK,318.90 | 703 | OK
1.031,318.9,703,OK,318.90 | 703 | OK
1.343,319.15,704,OK,319.15 | 704 | OK
1.640,319.3,706,OK,319.30 | 706 | OK
1.937,319.36,704,OK,319.36 | 704 | OK
2.234,319.39,704,OK,319.39 | 704 | OK
2.531,317.42,701,OK,317.42 | 701 | OK
2.843,317.21,699,OK,317.21 | 699 | OK
3.140,317.19,699,OK,317.19 | 699 | OK
3.437,317.42,700,OK,317.42 | 700 | OK
3.750,317.48,701,OK,317.48 | 701 | OK
4.046,317.27,699,OK,317.27 | 699 | OK
4.343,317.18,699,OK,317.18 | 699 | OK
4.640,316.98,700,OK,316.98 | 700 | OK
4.953,317.32,700,OK,317.32 | 700 | OK
5.250,317.43,699,OK,317.43 | 699 | OK
5.546,317.42,700,OK,317.42 | 700 | OK
5.843,317.31,699,OK,317.31 | 699 | OK
6.156,317.2,699,OK,317.20 | 699 | OK
6.453,317.24,700,OK,317.24 | 700 | OK
6.750,316.99,699,OK,316.99 | 699 | OK
7.046,317.02,699,OK,317.02 | 699 | OK
7.359,317.12,699,OK,317.12 | 699 | OK
7.656,316.96,699,OK,316.96 | 699 | OK
7.953,316.1,699,OK,316.10 | 699 | OK
8.250,315.6,697,OK,315.60 | 697 | OK
8.546,315.55,697,OK,315.55 | 697 | OK
8.859,315.23,697,OK,315.23 | 697 | OK
9.156,314.36,695,OK,314.36 | 695 | OK
9.453,316.58,699,OK,316.58 | 699 | OK
9.765,317.05,702,OK,317.05 | 702 | OK
10.062,318.01,702,OK,318.01 | 702 | OK
