elapsed_s,amplitude,range,status,raw_line
0.735,343.95,877,OK,343.95 | 877 | OK
1.047,343.98,874,OK,343.98 | 874 | OK
1.344,344.33,874,OK,344.33 | 874 | OK
1.641,343.69,874,OK,343.69 | 874 | OK
1.938,343.67,875,OK,343.67 | 875 | OK
2.250,343.9,875,OK,343.90 | 875 | OK
2.547,344.11,875,OK,344.11 | 875 | OK
2.844,343.97,874,OK,343.97 | 874 | OK
3.141,344.14,875,OK,344.14 | 875 | OK
3.438,343.92,874,OK,343.92 | 874 | OK
3.750,343.76,874,OK,343.76 | 874 | OK
4.047,343.73,873,OK,343.73 | 873 | OK
4.344,344.16,874,OK,344.16 | 874 | OK
4.656,344.34,874,OK,344.34 | 874 | OK
4.953,344.29,874,OK,344.29 | 874 | OK
5.250,344.43,874,OK,344.43 | 874 | OK
