elapsed_s,amplitude,range,status,raw_line
0.719,351.08,882,OK,351.08 | 882 | OK
1.031,350.7,882,OK,350.70 | 882 | OK
1.328,350.52,882,OK,350.52 | 882 | OK
1.641,350.88,881,OK,350.88 | 881 | OK
1.938,351.39,882,OK,351.39 | 882 | OK
2.234,351.39,884,OK,351.39 | 884 | OK
2.531,351.27,884,OK,351.27 | 884 | OK
2.828,351.61,882,OK,351.61 | 882 | OK
3.141,351.09,883,OK,351.09 | 883 | OK
3.438,350.66,882,OK,350.66 | 882 | OK
3.734,350.63,883,OK,350.63 | 883 | OK
4.031,351.07,881,OK,351.07 | 881 | OK
4.328,351.28,884,OK,351.28 | 884 | OK
4.641,351.02,883,OK,351.02 | 883 | OK
4.938,351.03,882,OK,351.03 | 882 | OK
5.234,351.14,884,OK,351.14 | 884 | OK
5.547,350.67,882,OK,350.67 | 882 | OK
5.844,350.3,882,OK,350.30 | 882 | OK
6.141,350.6,882,OK,350.60 | 882 | OK
6.438,351.19,884,OK,351.19 | 884 | OK
6.750,351.35,882,OK,351.35 | 882 | OK
7.047,351.18,882,OK,351.18 | 882 | OK
7.344,351.4,883,OK,351.40 | 883 | OK
7.641,350.98,884,OK,350.98 | 884 | OK
7.938,350.56,882,OK,350.56 | 882 | OK
8.250,350.47,882,OK,350.47 | 882 | OK
