elapsed_s,amplitude,range,status,raw_line
0.735,315.36,816,OK,315.36 | 816 | OK
1.032,315.88,817,OK,315.88 | 817 | OK
1.344,316.57,816,OK,316.57 | 816 | OK
1.641,316.69,819,OK,316.69 | 819 | OK
1.938,316.85,818,OK,316.85 | 818 | OK
2.235,316.81,818,OK,316.81 | 818 | OK
2.547,317,819,OK,317.00 | 819 | OK
2.844,316.69,819,OK,316.69 | 819 | OK
3.141,315.66,815,OK,315.66 | 815 | OK
3.438,315.14,815,OK,315.14 | 815 | OK
3.735,314.8,811,OK,314.80 | 811 | OK
4.047,314.98,814,OK,314.98 | 814 | OK
4.344,315.53,816,OK,315.53 | 816 | OK
4.641,316.2,874,OK,316.20 | 874 | OK
4.954,315.38,832,OK,315.38 | 832 | OK
5.250,315.64,824,OK,315.64 | 824 | OK
