elapsed_s,amplitude,range,status,raw_line
0.735,284.55,745,OK,284.55 | 745 | OK
1.031,284.26,748,OK,284.26 | 748 | OK
1.344,284.12,751,OK,284.12 | 751 | OK
1.641,284.02,742,OK,284.02 | 742 | OK
1.938,284.09,747,OK,284.09 | 747 | OK
2.235,284.11,746,OK,284.11 | 746 | OK
2.547,284.21,750,OK,284.21 | 750 | OK
2.844,284.57,747,OK,284.57 | 747 | OK
3.141,284.76,743,OK,284.76 | 743 | OK
3.438,284.63,749,OK,284.63 | 749 | OK
3.735,284.78,746,OK,284.78 | 746 | OK
4.047,284.53,746,OK,284.53 | 746 | OK
4.344,283.76,746,OK,283.76 | 746 | OK
4.641,283.81,744,OK,283.81 | 744 | OK
4.953,283.71,748,OK,283.71 | 748 | OK
5.250,283.94,742,OK,283.94 | 742 | OK
