elapsed_s,amplitude,range,status,raw_line
0.718,131.23,369,OK,131.23 | 369 | OK
1.031,131.29,371,OK,131.29 | 371 | OK
1.328,131.04,367,OK,131.04 | 367 | OK
1.625,130.88,367,OK,130.88 | 367 | OK
1.921,130.8,365,OK,130.80 | 365 | OK
2.234,131.03,370,OK,131.03 | 370 | OK
2.531,131.2,364,OK,131.20 | 364 | OK
2.828,131.2,366,OK,131.20 | 366 | OK
3.125,131.16,368,OK,131.16 | 368 | OK
3.421,131.23,372,OK,131.23 | 372 | OK
3.734,131.08,367,OK,131.08 | 367 | OK
4.031,130.83,371,OK,130.83 | 371 | OK
4.328,130.8,368,OK,130.80 | 368 | OK
4.625,131.12,366,OK,131.12 | 366 | OK
4.921,131.23,364,OK,131.23 | 364 | OK
5.234,131.18,365,OK,131.18 | 365 | OK
5.531,131.32,367,OK,131.32 | 367 | OK
5.843,131.12,366,OK,131.12 | 366 | OK
6.140,130.89,368,OK,130.89 | 368 | OK
