elapsed_s,amplitude,range,status,raw_line
0.735,328.37,850,OK,328.37 | 850 | OK
1.032,328.33,845,OK,328.33 | 845 | OK
1.344,328.23,845,OK,328.23 | 845 | OK
1.641,327.88,846,OK,327.88 | 846 | OK
1.938,327.83,845,OK,327.83 | 845 | OK
2.235,327.95,843,OK,327.95 | 843 | OK
2.547,327.81,846,OK,327.81 | 846 | OK
2.844,327.55,846,OK,327.55 | 846 | OK
3.141,327.49,842,OK,327.49 | 842 | OK
3.438,327.53,844,OK,327.53 | 844 | OK
3.735,327.53,846,OK,327.53 | 846 | OK
4.047,327.57,844,OK,327.57 | 844 | OK
4.344,327.78,844,OK,327.78 | 844 | OK
4.641,328.41,845,OK,328.41 | 845 | OK
4.938,328.5,845,OK,328.50 | 845 | OK
5.235,328.58,845,OK,328.58 | 845 | OK
